mesh1kmid,lon_center,lat_center,lon_max,lat_max,lon_min,lat_min,prefcode,citycode
53352605,135.818756,35.5041656,135.824997,35.5083351,135.8125,35.5,18,18204
53352606,135.831253,35.5041656,135.837494,35.5083351,135.824997,35.5,18,18204
53352610,135.756256,35.5125008,135.762497,35.5166664,135.75,35.5083351,18,18204
53352611,135.768753,35.5125008,135.774994,35.5166664,135.762497,35.5083351,18,18204
53352612,135.78125,35.5125008,135.787506,35.5166664,135.774994,35.5083351,18,18204
53352613,135.793747,35.5125008,135.800003,35.5166664,135.787506,35.5083351,18,18204
53352614,135.806244,35.5125008,135.8125,35.5166664,135.800003,35.5083351,18,18204
53352615,135.818756,35.5125008,135.824997,35.5166664,135.8125,35.5083351,18,18204
53352616,135.831253,35.5125008,135.837494,35.5166664,135.824997,35.5083351,18,18204
53352620,135.756256,35.5208321,135.762497,35.5250015,135.75,35.5166664,18,18204
53352621,135.768753,35.5208321,135.774994,35.5250015,135.762497,35.5166664,18,18204
53352622,135.78125,35.5208321,135.787506,35.5250015,135.774994,35.5166664,18,18204
53352623,135.793747,35.5208321,135.800003,35.5250015,135.787506,35.5166664,18,18204
53352624,135.806244,35.5208321,135.8125,35.5250015,135.800003,35.5166664,18,18204
53352625,135.818756,35.5208321,135.824997,35.5250015,135.8125,35.5166664,18,18204
53352626,135.831253,35.5208321,135.837494,35.5250015,135.824997,35.5166664,18,18204
53352630,135.756256,35.5291672,135.762497,35.5333328,135.75,35.5250015,18,18204
53352631,135.768753,35.5291672,135.774994,35.5333328,135.762497,35.5250015,18,18204
53352632,135.78125,35.5291672,135.787506,35.5333328,135.774994,35.5250015,18,18204
53352633,135.793747,35.5291672,135.800003,35.5333328,135.787506,35.5250015,18,18204
53352634,135.806244,35.5291672,135.8125,35.5333328,135.800003,35.5250015,18,18204
53352635,135.818756,35.5291672,135.824997,35.5333328,135.8125,35.5250015,18,18204
53352636,135.831253,35.5291672,135.837494,35.5333328,135.824997,35.5250015,18,18204
53352640,135.756256,35.5374985,135.762497,35.5416679,135.75,35.5333328,18,18204
53352641,135.768753,35.5374985,135.774994,35.5416679,135.762497,35.5333328,18,18204
53352642,135.78125,35.5374985,135.787506,35.5416679,135.774994,35.5333328,18,18204
53352643,135.793747,35.5374985,135.800003,35.5416679,135.787506,35.5333328,18,18204
53352644,135.806244,35.5374985,135.8125,35.5416679,135.800003,35.5333328,18,18204
53352645,135.818756,35.5374985,135.824997,35.5416679,135.8125,35.5333328,18,18204
53352646,135.831253,35.5374985,135.837494,35.5416679,135.824997,35.5333328,18,18204
53352647,135.84375,35.5374985,135.850006,35.5416679,135.837494,35.5333328,18,18204
53352650,135.756256,35.5458336,135.762497,35.5499992,135.75,35.5416679,18,18204
53352651,135.768753,35.5458336,135.774994,35.5499992,135.762497,35.5416679,18,18204
53352652,135.78125,35.5458336,135.787506,35.5499992,135.774994,35.5416679,18,18204
53352653,135.793747,35.5458336,135.800003,35.5499992,135.787506,35.5416679,18,18204
53352655,135.818756,35.5458336,135.824997,35.5499992,135.8125,35.5416679,18,18204
53352656,135.831253,35.5458336,135.837494,35.5499992,135.824997,35.5416679,18,18204
53352657,135.84375,35.5458336,135.850006,35.5499992,135.837494,35.5416679,18,18204
53352660,135.756256,35.5541649,135.762497,35.5583344,135.75,35.5499992,18,18204
53352661,135.768753,35.5541649,135.774994,35.5583344,135.762497,35.5499992,18,18204
53352662,135.78125,35.5541649,135.787506,35.5583344,135.774994,35.5499992,18,18204
53352665,135.818756,35.5541649,135.824997,35.5583344,135.8125,35.5499992,18,18204
53352666,135.831253,35.5541649,135.837494,35.5583344,135.824997,35.5499992,18,18204
53352670,135.756256,35.5625,135.762497,35.5666656,135.75,35.5583344,18,18204
53352674,135.806244,35.5625,135.8125,35.5666656,135.800003,35.5583344,18,18204
53352675,135.818756,35.5625,135.824997,35.5666656,135.8125,35.5583344,18,18204
53352684,135.806244,35.5708351,135.8125,35.5750008,135.800003,35.5666656,18,18204
53352694,135.806244,35.5791664,135.8125,35.5833321,135.800003,35.5750008,18,18204
53353623,135.793747,35.6041679,135.800003,35.6083336,135.787506,35.5999985,18,18204
53365329,136.493744,35.7708321,136.5,35.7750015,136.487503,35.7666664,18,18205
53365334,136.431244,35.7791672,136.4375,35.7833328,136.425003,35.7750015,18,18205
53365335,136.443756,35.7791672,136.449997,35.7833328,136.4375,35.7750015,18,18205
53365336,136.456253,35.7791672,136.462494,35.7833328,136.449997,35.7750015,18,18205
53365337,136.46875,35.7791672,136.475006,35.7833328,136.462494,35.7750015,18,18205
53365338,136.481247,35.7791672,136.487503,35.7833328,136.475006,35.7750015,18,18205
53365339,136.493744,35.7791672,136.5,35.7833328,136.487503,35.7750015,18,18205
53365344,136.431244,35.7874985,136.4375,35.7916679,136.425003,35.7833328,18,18205
53365345,136.443756,35.7874985,136.449997,35.7916679,136.4375,35.7833328,18,18205
53365346,136.456253,35.7874985,136.462494,35.7916679,136.449997,35.7833328,18,18205
53365347,136.46875,35.7874985,136.475006,35.7916679,136.462494,35.7833328,18,18205
53365348,136.481247,35.7874985,136.487503,35.7916679,136.475006,35.7833328,18,18205
53365349,136.493744,35.7874985,136.5,35.7916679,136.487503,35.7833328,18,18205
53365354,136.431244,35.7958336,136.4375,35.7999992,136.425003,35.7916679,18,18205
53365355,136.443756,35.7958336,136.449997,35.7999992,136.4375,35.7916679,18,18205
53365356,136.456253,35.7958336,136.462494,35.7999992,136.449997,35.7916679,18,18205
53365357,136.46875,35.7958336,136.475006,35.7999992,136.462494,35.7916679,18,18205
53365358,136.481247,35.7958336,136.487503,35.7999992,136.475006,35.7916679,18,18205
53365359,136.493744,35.7958336,136.5,35.7999992,136.487503,35.7916679,18,18205
53365365,136.443756,35.8041649,136.449997,35.8083344,136.4375,35.7999992,18,18205
53365366,136.456253,35.8041649,136.462494,35.8083344,136.449997,35.7999992,18,18205
53365367,136.46875,35.8041649,136.475006,35.8083344,136.462494,35.7999992,18,18205
53365368,136.481247,35.8041649,136.487503,35.8083344,136.475006,35.7999992,18,18205
53365369,136.493744,35.8041649,136.5,35.8083344,136.487503,35.7999992,18,18205
53365374,136.431244,35.8125,136.4375,35.8166656,136.425003,35.8083344,18,18205
53365375,136.443756,35.8125,136.449997,35.8166656,136.4375,35.8083344,18,18205
53365376,136.456253,35.8125,136.462494,35.8166656,136.449997,35.8083344,18,18205
53365377,136.46875,35.8125,136.475006,35.8166656,136.462494,35.8083344,18,18205
53365378,136.481247,35.8125,136.487503,35.8166656,136.475006,35.8083344,18,18205
53365379,136.493744,35.8125,136.5,35.8166656,136.487503,35.8083344,18,18205
53365384,136.431244,35.8208351,136.4375,35.8250008,136.425003,35.8166656,18,18205
53365385,136.443756,35.8208351,136.449997,35.8250008,136.4375,35.8166656,18,18205
53365386,136.456253,35.8208351,136.462494,35.8250008,136.449997,35.8166656,18,18205
53365387,136.46875,35.8208351,136.475006,35.8250008,136.462494,35.8166656,18,18205
53365388,136.481247,35.8208351,136.487503,35.8250008,136.475006,35.8166656,18,18205
53365389,136.493744,35.8208351,136.5,35.8250008,136.487503,35.8166656,18,18205
53365394,136.431244,35.8291664,136.4375,35.8333321,136.425003,35.8250008,18,18205
53365395,136.443756,35.8291664,136.449997,35.8333321,136.4375,35.8250008,18,18205
53365396,136.456253,35.8291664,136.462494,35.8333321,136.449997,35.8250008,18,18205
53365397,136.46875,35.8291664,136.475006,35.8333321,136.462494,35.8250008,18,18205
53365398,136.481247,35.8291664,136.487503,35.8333321,136.475006,35.8250008,18,18205
53365399,136.493744,35.8291664,136.5,35.8333321,136.487503,35.8250008,18,18205
53365400,136.506256,35.7541656,136.512497,35.7583351,136.5,35.75,18,18205
53365410,136.506256,35.7625008,136.512497,35.7666664,136.5,35.7583351,18,18205
53365420,136.506256,35.7708321,136.512497,35.7750015,136.5,35.7666664,18,18205
53365430,136.506256,35.7791672,136.512497,35.7833328,136.5,35.7750015,18,18205
53365433,136.543747,35.7791672,136.550003,35.7833328,136.537506,35.7750015,18,18205
53365435,136.568756,35.7791672,136.574997,35.7833328,136.5625,35.7750015,18,18205
53365440,136.506256,35.7874985,136.512497,35.7916679,136.5,35.7833328,18,18205
53365441,136.518753,35.7874985,136.524994,35.7916679,136.512497,35.7833328,18,18205
53365442,136.53125,35.7874985,136.537506,35.7916679,136.524994,35.7833328,18,18205
53365443,136.543747,35.7874985,136.550003,35.7916679,136.537506,35.7833328,18,18205
53365444,136.556244,35.7874985,136.5625,35.7916679,136.550003,35.7833328,18,18205
53365445,136.568756,35.7874985,136.574997,35.7916679,136.5625,35.7833328,18,18205
53365446,136.581253,35.7874985,136.587494,35.7916679,136.574997,35.7833328,18,18205
53365450,136.506256,35.7958336,136.512497,35.7999992,136.5,35.7916679,18,18205
53365451,136.518753,35.7958336,136.524994,35.7999992,136.512497,35.7916679,18,18205
53365452,136.53125,35.7958336,136.537506,35.7999992,136.524994,35.7916679,18,18205
53365453,136.543747,35.7958336,136.550003,35.7999992,136.537506,35.7916679,18,18205
53365454,136.556244,35.7958336,136.5625,35.7999992,136.550003,35.7916679,18,18205
53365455,136.568756,35.7958336,136.574997,35.7999992,136.5625,35.7916679,18,18205
53365456,136.581253,35.7958336,136.587494,35.7999992,136.574997,35.7916679,18,18205
53365457,136.59375,35.7958336,136.600006,35.7999992,136.587494,35.7916679,18,18205
53365458,136.606247,35.7958336,136.612503,35.7999992,136.600006,35.7916679,18,18205
53365459,136.618744,35.7958336,136.625,35.7999992,136.612503,35.7916679,18,18205
53365460,136.506256,35.8041649,136.512497,35.8083344,136.5,35.7999992,18,18205
53365461,136.518753,35.8041649,136.524994,35.8083344,136.512497,35.7999992,18,18205
53365462,136.53125,35.8041649,136.537506,35.8083344,136.524994,35.7999992,18,18205
53365463,136.543747,35.8041649,136.550003,35.8083344,136.537506,35.7999992,18,18205
53365464,136.556244,35.8041649,136.5625,35.8083344,136.550003,35.7999992,18,18205
53365465,136.568756,35.8041649,136.574997,35.8083344,136.5625,35.7999992,18,18205
53365466,136.581253,35.8041649,136.587494,35.8083344,136.574997,35.7999992,18,18205
53365467,136.59375,35.8041649,136.600006,35.8083344,136.587494,35.7999992,18,18205
53365468,136.606247,35.8041649,136.612503,35.8083344,136.600006,35.7999992,18,18205
53365469,136.618744,35.8041649,136.625,35.8083344,136.612503,35.7999992,18,18205
53365470,136.506256,35.8125,136.512497,35.8166656,136.5,35.8083344,18,18205
53365471,136.518753,35.8125,136.524994,35.8166656,136.512497,35.8083344,18,18205
53365472,136.53125,35.8125,136.537506,35.8166656,136.524994,35.8083344,18,18205
53365473,136.543747,35.8125,136.550003,35.8166656,136.537506,35.8083344,18,18205
53365474,136.556244,35.8125,136.5625,35.8166656,136.550003,35.8083344,18,18205
53365475,136.568756,35.8125,136.574997,35.8166656,136.5625,35.8083344,18,18205
53365476,136.581253,35.8125,136.587494,35.8166656,136.574997,35.8083344,18,18205
53365477,136.59375,35.8125,136.600006,35.8166656,136.587494,35.8083344,18,18205
53365478,136.606247,35.8125,136.612503,35.8166656,136.600006,35.8083344,18,18205
53365479,136.618744,35.8125,136.625,35.8166656,136.612503,35.8083344,18,18205
53365480,136.506256,35.8208351,136.512497,35.8250008,136.5,35.8166656,18,18205
53365481,136.518753,35.8208351,136.524994,35.8250008,136.512497,35.8166656,18,18205
53365482,136.53125,35.8208351,136.537506,35.8250008,136.524994,35.8166656,18,18205
53365483,136.543747,35.8208351,136.550003,35.8250008,136.537506,35.8166656,18,18205
53365484,136.556244,35.8208351,136.5625,35.8250008,136.550003,35.8166656,18,18205
53365485,136.568756,35.8208351,136.574997,35.8250008,136.5625,35.8166656,18,18205
53365486,136.581253,35.8208351,136.587494,35.8250008,136.574997,35.8166656,18,18205
53365487,136.59375,35.8208351,136.600006,35.8250008,136.587494,35.8166656,18,18205
53365488,136.606247,35.8208351,136.612503,35.8250008,136.600006,35.8166656,18,18205
53365489,136.618744,35.8208351,136.625,35.8250008,136.612503,35.8166656,18,18205
53365490,136.506256,35.8291664,136.512497,35.8333321,136.5,35.8250008,18,18205
53365491,136.518753,35.8291664,136.524994,35.8333321,136.512497,35.8250008,18,18205
53365492,136.53125,35.8291664,136.537506,35.8333321,136.524994,35.8250008,18,18205
53365493,136.543747,35.8291664,136.550003,35.8333321,136.537506,35.8250008,18,18205
53365494,136.556244,35.8291664,136.5625,35.8333321,136.550003,35.8250008,18,18205
53365495,136.568756,35.8291664,136.574997,35.8333321,136.5625,35.8250008,18,18205
53365496,136.581253,35.8291664,136.587494,35.8333321,136.574997,35.8250008,18,18205
53365497,136.59375,35.8291664,136.600006,35.8333321,136.587494,35.8250008,18,18205
53365498,136.606247,35.8291664,136.612503,35.8333321,136.600006,35.8250008,18,18205
53365499,136.618744,35.8291664,136.625,35.8333321,136.612503,35.8250008,18,18205
53365542,136.65625,35.7874985,136.662506,35.7916679,136.649994,35.7833328,18,18205
53365550,136.631256,35.7958336,136.637497,35.7999992,136.625,35.7916679,18,18205
53365552,136.65625,35.7958336,136.662506,35.7999992,136.649994,35.7916679,18,18205
53365553,136.668747,35.7958336,136.675003,35.7999992,136.662506,35.7916679,18,18205
53365554,136.681244,35.7958336,136.6875,35.7999992,136.675003,35.7916679,18,18205
53365555,136.693756,35.7958336,136.699997,35.7999992,136.6875,35.7916679,18,18205
53365556,136.706253,35.7958336,136.712494,35.7999992,136.699997,35.7916679,18,18205
53365560,136.631256,35.8041649,136.637497,35.8083344,136.625,35.7999992,18,18205
53365562,136.65625,35.8041649,136.662506,35.8083344,136.649994,35.7999992,18,18205
53365563,136.668747,35.8041649,136.675003,35.8083344,136.662506,35.7999992,18,18205
53365564,136.681244,35.8041649,136.6875,35.8083344,136.675003,35.7999992,18,18205
53365565,136.693756,35.8041649,136.699997,35.8083344,136.6875,35.7999992,18,18205
53365566,136.706253,35.8041649,136.712494,35.8083344,136.699997,35.7999992,18,18205
53365567,136.71875,35.8041649,136.725006,35.8083344,136.712494,35.7999992,18,18205
53365569,136.743744,35.8041649,136.75,35.8083344,136.737503,35.7999992,18,18205
53365570,136.631256,35.8125,136.637497,35.8166656,136.625,35.8083344,18,18205
53365571,136.643753,35.8125,136.649994,35.8166656,136.637497,35.8083344,18,18205
53365572,136.65625,35.8125,136.662506,35.8166656,136.649994,35.8083344,18,18205
53365573,136.668747,35.8125,136.675003,35.8166656,136.662506,35.8083344,18,18205
53365574,136.681244,35.8125,136.6875,35.8166656,136.675003,35.8083344,18,18205
53365575,136.693756,35.8125,136.699997,35.8166656,136.6875,35.8083344,18,18205
53365576,136.706253,35.8125,136.712494,35.8166656,136.699997,35.8083344,18,18205
53365577,136.71875,35.8125,136.725006,35.8166656,136.712494,35.8083344,18,18205
53365578,136.731247,35.8125,136.737503,35.8166656,136.725006,35.8083344,18,18205
53365579,136.743744,35.8125,136.75,35.8166656,136.737503,35.8083344,18,18205
53365580,136.631256,35.8208351,136.637497,35.8250008,136.625,35.8166656,18,18205
53365581,136.643753,35.8208351,136.649994,35.8250008,136.637497,35.8166656,18,18205
53365582,136.65625,35.8208351,136.662506,35.8250008,136.649994,35.8166656,18,18205
53365583,136.668747,35.8208351,136.675003,35.8250008,136.662506,35.8166656,18,18205
53365584,136.681244,35.8208351,136.6875,35.8250008,136.675003,35.8166656,18,18205
53365585,136.693756,35.8208351,136.699997,35.8250008,136.6875,35.8166656,18,18205
53365586,136.706253,35.8208351,136.712494,35.8250008,136.699997,35.8166656,18,18205
53365587,136.71875,35.8208351,136.725006,35.8250008,136.712494,35.8166656,18,18205
53365588,136.731247,35.8208351,136.737503,35.8250008,136.725006,35.8166656,18,18205
53365589,136.743744,35.8208351,136.75,35.8250008,136.737503,35.8166656,18,18205
53365590,136.631256,35.8291664,136.637497,35.8333321,136.625,35.8250008,18,18205
53365591,136.643753,35.8291664,136.649994,35.8333321,136.637497,35.8250008,18,18205
53365592,136.65625,35.8291664,136.662506,35.8333321,136.649994,35.8250008,18,18205
53365593,136.668747,35.8291664,136.675003,35.8333321,136.662506,35.8250008,18,18205
53365594,136.681244,35.8291664,136.6875,35.8333321,136.675003,35.8250008,18,18205
53365595,136.693756,35.8291664,136.699997,35.8333321,136.6875,35.8250008,18,18205
53365596,136.706253,35.8291664,136.712494,35.8333321,136.699997,35.8250008,18,18205
53365597,136.71875,35.8291664,136.725006,35.8333321,136.712494,35.8250008,18,18205
53365598,136.731247,35.8291664,136.737503,35.8333321,136.725006,35.8250008,18,18205
53365599,136.743744,35.8291664,136.75,35.8333321,136.737503,35.8250008,18,18205
53365662,136.78125,35.8041649,136.787506,35.8083344,136.774994,35.7999992,18,18205
53365670,136.756256,35.8125,136.762497,35.8166656,136.75,35.8083344,18,18205
53365671,136.768753,35.8125,136.774994,35.8166656,136.762497,35.8083344,18,18205
53365672,136.78125,35.8125,136.787506,35.8166656,136.774994,35.8083344,18,18205
53365673,136.793747,35.8125,136.800003,35.8166656,136.787506,35.8083344,18,18205
53365680,136.756256,35.8208351,136.762497,35.8250008,136.75,35.8166656,18,18205
53365681,136.768753,35.8208351,136.774994,35.8250008,136.762497,35.8166656,18,18205
53365682,136.78125,35.8208351,136.787506,35.8250008,136.774994,35.8166656,18,18205
53365683,136.793747,35.8208351,136.800003,35.8250008,136.787506,35.8166656,18,18205
53365690,136.756256,35.8291664,136.762497,35.8333321,136.75,35.8250008,18,18205
53365691,136.768753,35.8291664,136.774994,35.8333321,136.762497,35.8250008,18,18205
53365692,136.78125,35.8291664,136.787506,35.8333321,136.774994,35.8250008,18,18205
53365693,136.793747,35.8291664,136.800003,35.8333321,136.787506,35.8250008,18,18205
53366304,136.431244,35.8375015,136.4375,35.8416672,136.425003,35.8333321,18,18205
53366305,136.443756,35.8375015,136.449997,35.8416672,136.4375,35.8333321,18,18205
